parameter,index,value,loss,delta_loss
θ5_seg5,21,1.000004344333768e-12,110332.83012098646,0.0
θ5_seg5,21,0.0005592000010000032,109438.57482154787,-894.2552994385915
θ5_seg5,21,0.0013980000010000015,108747.78015584392,-1585.0499651425343
θ5_seg5,21,0.0026562000009999987,89106.82629581529,-21226.003825171167
θ5_seg5,21,0.004543500000999995,92707.57581820738,-17625.25430277908
θ5_seg5,21,0.007374450000999989,96550.7478855876,-13782.082235398862
θ5_seg5,21,0.01162087500099998,100066.32293612591,-10266.507184860544
θ5_seg5,21,0.017990512500999967,102994.50831928069,-7338.321801705766
θ5_seg5,21,0.027544968750999946,105321.72123716233,-5011.108883824127
θ5_seg5,21,0.04187665312599992,107143.01358411761,-3189.8165368688497
θ5_seg5,21,0.06337417968849987,108570.7401371823,-1762.0899838041514
θ5_seg5,21,0.0956204695322498,109630.30488591429,-702.5252350721712
θ5_seg5,21,0.1439899042978747,110003.28405067833,-329.5460703081335
θ5_seg5,21,0.21654405644631203,110178.32797620974,-154.50214477672125
θ5_seg5,21,0.32537528466896803,110220.80176444133,-112.02835654512455
θ5_seg5,21,0.48862212700295204,110260.8267714814,-72.0033495050593
θ5_seg5,21,0.7334923905039281,110498.65744173467,165.82732074821251
θ6_seg5,22,1.0e-12,110237.91048135803,-94.91963962842419
θ6_seg5,22,1.7184517055267516,109262.772404223,-1070.057716763462
θ6_seg5,22,2.9954662756888335,109532.03281092017,-800.797310066293
θ6_seg5,22,3.846809322463555,109619.6041199775,-713.2260010089522
θ6_seg5,22,4.414371353646702,109661.21866953203,-671.6114514544315
θ6_seg5,22,4.792746041102134,109683.21446213202,-649.61565885444
θ6_seg5,22,5.0449958327390885,110332.83012098646,0.0
θ6_seg5,22,5.297245624376043,109720.68112578563,-612.1489952008269
θ6_seg5,22,5.675620311831475,109724.43908270486,-608.3910382815957
θ6_seg5,22,6.243182343014622,109745.37582986032,-587.4542911261378
θ6_seg5,22,7.094525389789343,109771.11646863498,-561.7136523514782
θ6_seg5,22,8.371539959951425,109800.57783315165,-532.25228783481
θ6_seg5,22,10.287061815194548,109831.75251929418,-501.0776016922755
θ6_seg5,22,13.160344598059233,111970.41889846638,1637.5887774799194
θ7_seg5,23,1.0e-12,109440.03982774881,-892.7902932376455
θ7_seg5,23,1.033369878455902e-12,110332.83012098646,0.0
θ7_seg5,23,0.0017592000010333687,109448.47379103958,-884.3563299468806
θ7_seg5,23,0.004398000001033367,109437.19094574971,-895.639175236749
θ7_seg5,23,0.008356200001033365,109434.60664536981,-898.2234756166436
θ7_seg5,23,0.014293500001033362,109430.69315268636,-902.1369683000958
θ7_seg5,23,0.023199450001033357,109424.73796582446,-908.0921551619977
θ7_seg5,23,0.036558375001033344,109415.60849487432,-917.2216261121357
θ7_seg5,23,0.05659676250103333,109401.45200431865,-931.3781166678091
θ7_seg5,23,0.0866543437510333,109379.10527736173,-953.7248436247319
θ7_seg5,23,0.13174071562603326,109342.80832430866,-990.0217966778
θ7_seg5,23,0.1993702734385332,109281.28380195389,-1051.5463190325681
θ7_seg5,23,0.3008146101572831,109171.9411424332,-1160.888978553252
θ7_seg5,23,0.45298111523540796,108957.00226990228,-1375.8278510841774
θ7_seg5,23,0.6812308728525952,108306.7506838716,-2026.0794371148513
θ7_seg5,23,1.0236055092783762,83428.96558205503,-26903.864538931433
θ7_seg5,23,1.5371674639170476,105763.42874110825,-4569.401379878211
θ7_seg5,23,2.3075103958750547,108627.42858134485,-1705.401539641607
θ7_seg5,23,3.4630247938120653,109260.73663714106,-1072.0934838453977
θ7_seg5,23,5.196296390717581,109649.94703044611,-682.8830905403447
θ7_seg5,23,7.796203786075855,110127.63871042956,-205.19141055690125
θ7_seg5,23,11.696064879113266,112266.92439845057,1934.0942774641153
